seatno	assignment	score	grade	comment
011	W09	286	99	  這次的上課內容，是有關machine learning，並且介紹該怎麼使用以及Azure 能帶來什麼好處。經過這次上課雖然還不是很了解今天內容的確切的用法。但是，回朔到幾個禮拜前，那時我還不清楚Azure的功用，對Azure仍然一無所知，現在至少慢慢知道Azure在幹嘛了，以及透過課堂學習慢慢了解到裡面的功能，雖然不能說對每一個功能都聊若指掌，但至少有個概念了。  而且今天的講師非常的用心教導大家，上課時也分享很多出社會後的心路歷程，我覺得這些對我的幫助很大，講師也很關心的問大家有沒有問題，覺得今天的內容滿豐富的。  
012	W09	271	97	  在這堂課企業雲端應用趨勢與實務中，今天11月5日一樣邀請到微軟的石江洺講師進行演講，石老師今天是第一次來講課，而今天除了之前的Azure的介紹，講師更講了更多人生的發展，介紹了他為何進微軟、為何進外商公司，講師更希望我們能夠繼續軮上讀研究所，因為在未來的職場上學歷還是很重要的，我覺得今天除了聽技術上微軟Azure的教學，更值得的是講師介紹人生上的啟發，也因為石老師她也是淡江畢業的學長因此對我們比較好，聽了今天的講座我覺得很值得  
013	W09	236	87	  講師的台風，較為活潑，口語貼近同學間得感覺，但是講話稍微有點小聲，有些講道笑出來的地方就會聽不懂，但是這樣頗有效果的讓人能會心一笑。  機器學習是現在很重要的一項技術，今天的課程帶我們了解機器學習可以提供開發人員和資料科學家各式各樣的生產經驗，讓建置、訓練及部署機器學習模型更加快速。並且將其套用到AI上面。  所以講師先是帶著我們建置了工作室，和要如何放入資料，透過拖拉來建立模型，最後可以為程式進行訓練、預測及部署，儘管今天講的都是些基本的操作，但這也對於未來想使用類似技術時能夠有初步的了解，真的是收益良多。  
014	W09	254	90	  今天是由石江洺講師來為我們上課，他在微軟工作前是在外商工作，講師在前面花了很多時間跟我們講了很多大學出社會的事情，分享了很多他的經驗，但他說職場經驗不是他分享就可學到的，講師說要我們自己去學，有些自己認為是正確的事情，在職場上可能會被罵很慘，每個人的觀點不一楊，希望我們可以在大學時多學一點。但講師說的有一點剛開始我覺得很奇怪，「在台上的簡報如果被台下的人認為這個人很厲害的，那麼你這個簡報就失敗了」，原本很不能理解，後來聽懂講師說的他覺得「內在比外在重要」。  
015	W09	257	91	  今天講師在一開始就先問我們有沒有想知道在微軟工作的內容需要具備甚麼,講師說想要有好一點的薪資必須先考一些專業的證照,如果你有實力就可以要求高一點的底薪,但前提是你有技術。要如何吸引台下的人都認真聽你說話?要如何去分析?分析有兩種面向,一種是要如何賺錢,一種是如何省錢。  業務驅動、數據驅動、方法驅動,三者一樣重要,資料上可能會有疏忽,有可能是人為的也有可能是系統問題,要分清楚找到問題點。拿到資料庫有問題一般企業大多會用平均補植,但不一定是最好的,講師比較推薦像類似KNN的。  大數據資料分析,首先要先定義目標à群體穩定性à時間窗口(表現和取樣窗口、通常有、表現和取樣窗口)à數據離散化(簡化連續型變數、衡量變量的區分能力)à變量篩選(業務知識、相關性及共線性、變量預測能力、模型篩選)。資料從哪來?經過甚麼處理才會有此呈現,大概要知道資料庫串接的過程。  今天的課讓我更清楚大數據分析的要點,及背後串接過程,未來想考取一些相關證照,增進自己在這方面的知識,但可能還需要加以了解,才能熟知背後的知識及運算。  
016	W09	256	91	  今天介紹資料分析的重要性，介紹者時淡江的大學長，雖然很熱情，但是大家卻反應沒有很熱烈，大概只有在講共同的大學生活才有一點回應，不過，講師都會帶一點實例雖然很多東西是我們該學系上沒有開課的，不過也應該自己學系，但是一問之下和真實不知道怎麼回答；但是還是有些問題時直覺性的，不知道回答的人真的下課有咖啡嗎。前面的課程都在講關於Azure的功能運用開啟等等，還沒有講到運用Azure來實現資料分析的運用之類的實例，今天的講師還蠻特別的。  
017	W09	98	61	  今天講師對我們講述未來工作的相關東西與建議，之後講到數據分析，分析前需要先分析或觀察業務數據KPI。講到分析前需要先對數據進行預處理，像是重複值清除、遺漏值補充、數據傾斜檢查、異常值檢測。  也談到如果對數據分析有興趣的可以開始學習，目前台灣的公司可能還在學習中，對於未來數據有興趣的也可以朝這個方向學習。  l 定義目標  l 群體穩定性  l 時間窗空的長短，如國外有1天 有造訪的當下 也有觀察3天能有90%  l 數據離散化  l 變量篩選，台灣用經驗來選擇 業務知識 相關性與共線性 變量預測能力 模型篩許 如在台灣冬天冰淇淋的銷量跟在夏天沒有顯著的差異  因此分析前的流程與決策需要做好正確的選擇。  
018	W09	274	98	  這周的課程讓我感到很失望，實作部分被簡短的帶過，講師說本週是來做sharing的，所以讓我們自己回去跟著PPT的指示做，但我反而比較想上知識方面的課程。講師分享了很多他的想法，但有很多部分我都是不贊成的，像是說台大的學生相較於我們這些私立學生比較有能力獨立自主完成作業，我想這個想法是不是太過於片面了呢?如果就只有台大的學生可用，然後大家都抱持著這個想法，那我現在來上課的意義何在?為何要貶低他校學生?還有，我想說的是，社會沒有那麼黑暗，真誠對待他人，也不會有人刻意要針對，這個世界還是很善良的。  
019	W09	175	68	  這周的講師可能也是淡江大學畢業的原因，一上課時她就講了很多激勵我們大家的話，再來開始介紹了大數據的優點和結合行銷的影響力，也講了數據的分析並以自身的經驗告訴我們業務驅動、數據驅動和方法驅動的重要性。  講完了基礎後講師把重點放在數據上，從數據的預處理到數據的重複、遺漏、檢查、異常都用例子並詳細的介紹給我們聽。為了讓我們更好懂講師帶入了更多實例去講解並讓我們邊做邊聽。  在講課的過程中講師也不斷的提醒我們在公作的態度，這堂課讓我學到的不僅僅是技術而已還讓我學到了許多對待工作的態度，真的讓我收穫非常良多。  
020	W09	214	82	  這週的講師除了主講機器學習相關知識之外，還分享了許多他自身於業界的職場經驗以及所遇到的事物，並且也很語重心長的講了一些出社會後會遇到的現實面，像是學歷的部分、有無讀研究所、哪裡畢業等等，這些對於出去找工作還是佔很重要的一部分！  由於前半段分享的部分時間拉得較長，以至於實作的部分就比較趕有點可惜，但還快速的建起Machine Learning Studio也有操作到，整場演講下來依然收穫滿滿！不僅初步了解到機器學習，並且也聽到了許多業界相關的分享經驗。  
021	W09	184	71	  這次在介紹有關 Azure Machine Learning的知識。 Azure Machine Learning是一種雲端式環境，可用來定型、部署、自動化、管理及追蹤 ML 模型。Azure Machine Learning 可用於任何一種機器學習，從傳統 ML 到深度學習、受監督和不受監督的學習。 無論您想要撰寫 Python 或 R 程式碼或使用零程式碼/低程式碼選項 (例如設計工具)，都可以在 Azure Machine Learning 工作區中建立、定型和追蹤高精確度的機器學習和深度學習模型。開始訓練您的本機電腦，然後向外擴充到雲端。此服務也會與熱門的開放原始碼工具 (例如 PyTorch、TensorFlow 和 scikit-learn) 交互操作。  
022	W09	213	81	  講師在開頭告訴我們一項驚人的事情，他在外面光是講六個小時別人就要付他二十幾萬，而之前的其他講師也都不是簡單的人物，而且有趣的是這個講師討厭被分析所以不使用facebook。課程中有提到的分析例子是，冰淇淋的銷量跟天氣有關嗎?結果影響不大。這是我們常犯的錯誤，很多事情我們會預設立場，造成在錯誤的前提之下做出來的分析當然都不正確了。  這堂課最大的收穫是，講師分享了很多工作及分析的技巧，機會是要靠自己抓取的，如果一位待在自己的舒適圈，哪天突然想要突破的時候可能就有困難；再來也強調溝通的重要性，對於我們手上的數據，我們要慢慢說服他人接受我的論點，而不是用反駁或批評的態度。  
023	W09	150	65	  經過了幾個禮拜的演講，我們對Azure的機器學習的內容有了比較深入的了解。機器學習服務提供開發人員和資料科學家各式各樣的生產經驗，讓建置、訓練及部署機器學習模型更加快速。採用領先業界的 MLOps (機器學習 DevOps) 加快產品上市的時間，以及促進團隊合作。在專為可靠的 AI 而設計之平台上進行創新。應用程式碼先行 (code- first) 與拖放功能設計工具及自動化機器學習，提升所有技能等級的產能。強固的 MLOps 功能可與現有 DevOps 程序整合，協助管理整個 ML 生命週期。先進可解譯的公平性與模型，可用於建置可靠的 AI 解決方案，並搭載更完備的安全性與成本管理功能，能夠更進一步治理及控制。  
024	W09	196	75	  其實今天的講師講了很多跟課程無關的社會經驗，但我覺得滿受用的!除了一些需要向外衝的勇氣，及一些生活上的經驗，如何進微軟的，或者進了職場遇到了甚麼困難等等，對我們這些大四將畢業的學生受用良多，面對社會的態度應與大學不同了  今天教了Azure Machine Learning提供開發人員和資料科學家各式各樣的生產經驗，讓建置、訓練及部署機器學習模型更加快速。採用領先業界的 MLOps (機器學習 DevOps) 加快產品上市的時間，以及促進團隊合作。在專為可靠的 AI 而設計之平台上進行創新。  #  
025	W09	209	80	  這次是學習一個Azure Machine Learning Studio ，他有一些的優點，1.不用安裝，只要申請帳號就搞定了。2.不用寫程式，只要拖曳『功能區塊』，再依據區塊需要，填入相關參數即可。3.內建資料集，直接拖曳就可使用，不必解析格式。4.內建常用的演算法，也是直接拖曳就可使用，不必撰寫程式。5.可佈署成 Web Services，發佈給他人使用。  他有點類似Microsoft Visual C#、App Inventor，用物件拖拉方式，來呈現整個程式設計流程，非常適合新手來使用，就像程式能力不好的我也能慢慢摸索出一些心得。  
026	W09	216	82	  這次的石講師在分享的一開始跟我們說了要提升自己的實力，但不要太過張揚。我原本以為自己有能力就應該大方展現出來，能者多勞，後來聽過石講師講的後，想一想也覺得有點道理，畢竟樹大招風，而且當你講述的東西太過專業，非專業人員聽不懂的話那也是徒勞，而他分享給我們的專業技術是Azure的Machine Learning，Azure Machine Learning 提供 Web 介面且可以讓我們使用開放原始碼Python架構存取這些功能，它是一種雲端式環境，可以用來定型、部署、自動化、管理及追蹤 ML 模型。機器學習是將來的趨勢，身為資管系學生應該多少要有一點了解，將來才不會在起跑線輸給別人。  
028	W09	257	92	  今天這堂課的講師是淡江畢業的學長，他為我們講解一些數據分析的課程內容，他獎的其中一個案例是說台灣的冰品銷量夏天跟冬天的量是差不多的，天氣影響的不顯著，比較有關的是口味，他想要跟我們講的是data的分析的重要，還跟我們說了數據分析的流程，甚至苦口婆心的勸我們希望我們多問問題，要好好把握住機會，他講了一個例子，如果我們今天要考一個學校，他強調的是國文英文數學，你不可能讓我去衝刺理化吧，要去改善主要重點，次要也許有用，但效果不明顯。  
029	W09	169	68	  Microsoft Azure Machine Learning Studio 是關於「機器學習」的快速學習工具，它的優點蠻多的。  不用寫程式，只要拖曳功能區塊，再依據區塊需要，填入相關參數即可，也可以寫點像是R或Python之類的程式。他有內建資料集(Datasets)，直接拖曳就可使用，不用解析格式，也有些內建常用的演算法(Algorithms)，也是直接拖曳就可以使用，不必撰寫程式，還有可以佈署成 Web Services，發佈給他人使用。  Microsoft Azure Machine Learning Studio 在AI領域運作原理和流程中是相對簡單的。操作步驟，依次為：    1. 匯入資料集(Dataset)。   2. 資料清理(Data Cleaning)。   3. 特徵選擇(Feature Engineering)。   4. 資料切割(Data Split)：切割為訓練資料(Training Data)及測試資料(Test Data)。   5. 選擇演算法(Learning Algorithms)。   6. 模型訓練(Model Training)。   7. 模型計分(Score Model)：計算準確度，衡量模型效能。   8. 模型評估(Evaluate Model)：可比較多個模型優劣。   9. 新資料(New Data)匯入。   10. 預測(Predict)：ML Studio 支援 Web Services 介面。  
030	W09	154	67	  今天很高興能聽到石江洺講師來教導我們，聽到他是我們淡江的學長真的覺得他很厲害，原本今天他要教我們Azure Machine Learning Services + Azure Notebook using Python，但他卻把時間拿來跟我們講更重要的事，他的心路歷程。  從他的經驗分享中傳遞給了我們，當面試的時候，如果你有本事就可以秀出來，就能跟老闆要比較高的薪水，不然的話就繼續磨練自己讓自己有更高的價值；還有就是跟我們講了台大的學生，可以在原本不會的情況下，已很短的時間把要求的東西做出來以激勵我們等等，並且，最後在下課前以很短的時間讓我們建立服務並稍微帶了一下內容。  這次上課雖然沒有實際操作到很多Azure的服務，但卻帶給了我們很多寶貴的經驗，希望下次上課的時候還能再聽到更多、學到更多。  
031	W09	248	88	  這次的講師感覺蠻親近的，他說他是從淡江大學數學系畢業的，這次的講座主要在講述一些市場分析以及數據分析相關的主題。其中在數據分析之中，講師也介紹了一些對於數據分析問題的修正，像是重覆值清除、傾斜值調整、極端值運用迴歸分析的方式找到解決的辦法等等。講座中也介紹了在企業中進行數據分析的一些概念；像是時間窗口、數據離散化、變量篩選等主題，讓我們對於變量預測以及模型篩選的方式有進一步的了解。講師舉的一個冬天跟夏天台灣吃冰人數在銷量數據上沒有顯著差異的例子也讓我很驚訝。  
032	W09	123	62	  這個禮拜講師教授的主題是在Azure 平台上有關機器學習的應用，但在前面課堂中，他講了許多在實務上的例子，以及他多年做資料探勘所得到的結論；他的建議大概分成三項：一、族群分析之後，預測才會準。二、業務> 數據 > 方法。三、缺值建議處理法：啟發式補值 (kNN)。以上講述的這些方法我覺得都非常有用，尤其是啟發式補值，因為我在以前做資料探勘時，遇到缺值通常都是平均補值來操作，但這樣的所訓練出來的模型往往會不太準確，所以在知道啟發式補值這個方法後，對我往後的訓練模型一定會有很大的幫助。  
033	W09	213	81	  今天講師提到了Microsoft Azure Machine Learning Studio，他是一種共同作業的拖放工具，可用來依據資料建置、測試及部署預測性分析解決方案。 具有拖放介面、可調整實驗規模、具有多種適用於拖放介面的模組。並且提供互動式視覺化工作區，讓您能夠輕鬆建置、測試及反覆運算預測性分析模型。 可以將「資料集」和分析「模組」拖放到互動式畫布，將它們連接在一起以構成「實驗」，然後在 Machine Learning Studio (傳統) 中執行。 若要反覆調整模型設計，請編輯實驗，儲存複本 (若需要)，然後重新提交。  
034	W09	148	64	  # 我覺得這次的數據預處理很有用，常常覺得時間真的不夠用，發現真的是因為很喜歡做重複的事情，很多東西已經看過了瘸想重看，我回家後試著用上課的方法消除重複，覺得時間真的多了非常的多~!!! 覺得開心~~  #  # 什麼是 Azure Machine Learning 工作區？What is an Azure Machine Learning workspace?    * ‎2019‎年‎11‎月‎04‎日   *     * ![](https://github.com/sdgilley.png?size=32)  ### 本文內容    1. 分類法   2. 工作區互動的工具   3. 具有工作區的機器學習服務   4. 工作區管理   5. 建立工作區   6. 升級至 Enterprise edition   7. 相關聯的資源   8. 後續步驟  工作區是 Azure Machine Learning 的最上層資源，提供一個集中的位置來處理您在使用 Azure Machine Learning 時所建立的所有成品。The workspace is the top-level resource for Azure Machine Learning, providing a centralized place to work with all the artifacts you create when you use Azure Machine Learning. 工作區會保留所有定型執行的歷程記錄，包括記錄、計量、輸出，以及腳本的快照集。The workspace keeps a history of all training runs, including logs, metrics, output, and a snapshot of your scripts. 您可以使用此資訊來判斷哪一個定型回合會產生最佳模型。You use this information to determine which training run produces the best model.  一旦擁有您想要的模型之後，您就可以向工作區註冊它。Once you have a model you like, you register it with the workspace. 接著，您可以使用已註冊的模型和評分腳本，將部署到 Azure 容器實例、Azure Kubernetes Service 或可現場程式化閘道陣列（FPGA），做為 REST 架構的 HTTP 端點。You then use the registered model and scoring scripts to deploy to Azure Container Instances, Azure Kubernetes Service, or to a field-programmable gate array (FPGA) as a REST-based HTTP endpoint. 您也可以將模型部署到 Azure IoT Edge 裝置作為模組。You can also deploy the model to an Azure IoT Edge device as a module.  可用的定價和功能取決於是否已針對工作區選取 [[基本] 或 企業版]。Pricing and features available depend on whether Basic or Enterprise edition is selected for the workspace. 您會在建立工作區時選取版本。You select the edition when you create the workspace. 您也可以從 Basic升級至 Enterprise edition。You can also upgrade from Basic to Enterprise edition.  ## 分類法Taxonomy  下圖說明工作區的分類：A taxonomy of the workspace is illustrated in the following diagram:  ![工作區分類](https://docs.microsoft.com/zh-tw/azure/machine- learning/service/media/concept-azure-machine-learning-architecture/azure- machine-learning-taxonomy.png)![Workspace taxonomy](https://docs.microsoft.com/zh-tw/azure/machine- learning/service/media/concept-azure-machine-learning-architecture/azure- machine-learning-taxonomy.png)  此圖顯示工作區的下列元件：The diagram shows the following components of a workspace:    * 工作區可以包含 Azure Machine Learning 的筆記本 Vm、使用執行 Azure Machine Learning 所需的 Python 環境所設定的雲端資源。A workspace can contain Azure Machine Learning Notebook VMs, cloud resources configured with the Python environment necessary to run Azure Machine Learning.   * 使用者角色可讓您與其他使用者、小組或專案共用您的工作區。User roles enable you to share your workspace with other users, teams or projects.   * 計算目標是用來執行您的實驗。Compute targets are used to run your experiments.   * 當您建立工作區時，也會為您建立相關聯的資源。When you create the workspace, associated resources are also created for you.   * 實驗是用來建立模型的定型回合。Experiments are training runs you use to build your models.   * 管線是可重複使用的工作流程，用於訓練和重新定型您的模型。Pipelines are reusable workflows for training and retraining your model.   * 資料集可協助管理您用於模型定型和管線建立的資料。Datasets aid in management of the data you use for model training and pipeline creation.   * 一旦擁有您想要部署的模型之後，您就可以建立一個已註冊的模型。Once you have a model you want to deploy, you create a registered model.   * 使用已註冊的模型和評分腳本來建立部署端點。Use the registered model and a scoring script to create a deployment endpoint.  ## 工作區互動的工具Tools for workspace interaction  您可以透過下列方式與工作區進行互動：You can interact with your workspace in the following ways:    * 在網站上：On the web:     * Azure Machine Learning studioAzure Machine Learning studio      * Azure Machine Learning 設計工具（預覽） -僅適用于Enterprise edition工作區。Azure Machine Learning designer (preview) \- Available only in Enterprise edition workspaces.   * 在任何 Python 環境中，使用適用于 python 的 AZURE MACHINE LEARNING SDK。In any Python environment with the Azure Machine Learning SDK for Python.   * 在任何 R 環境中，使用適用于 r 的 AZURE MACHINE LEARNING SDK。In any R environment with the Azure Machine Learning SDK for R.   * 在命令列上使用 Azure Machine Learning CLI 擴充功能On the command line using the Azure Machine Learning CLI extension  ## 具有工作區的機器學習服務Machine learning with a workspace  機器學習服務工作會讀取及/或寫入成品至您的工作區。Machine learning tasks read and/or write artifacts to your workspace.    * 執行實驗以將模型寫入實驗執行結果定型至工作區。Run an experiment to train a model - writes experiment run results to the workspace.   * 使用自動化 ML 來定型模型-將定型結果寫入工作區。Use automated ML to train a model - writes training results to the workspace.   * 在工作區中註冊模型。Register a model in the workspace.   * 部署模型-使用已註冊的模型來建立部署。Deploy a model - uses the registered model to create a deployment.   * 建立並執行可重複使用的工作流程。Create and run reusable workflows.   * 查看機器學習成品，例如實驗、管線、模型、部署。View machine learning artifacts such as experiments, pipelines, models, deployments.   * 追蹤和監視模型。Track and monitor models.  ## 工作區管理Workspace management  您也可以執行下列工作區管理作業：You can also perform the following workspace management tasks:  工作區管理工作Workspace management task| 入口網站Portal| StudioStudio| Python SDK/R SDKPython SDK / R SDK| CLICLI   ---|---|---|---|---   建立工作區Create a workspace | **✓** |  | **✓** | **✓**   管理工作區存取Manage workspace access | **✓** |  |  | **✓**   升級至 Enterprise editionUpgrade to Enterprise edition | **✓** | **✓** |  |   建立和管理計算資源Create and manage compute resources | **✓** | **✓** | **✓** | **✓**   建立筆記本 VMCreate a Notebook VM |  | **✓** |  |      ## 建立工作區Create a workspace  當您建立工作區時，您會決定是否要使用Basic 或 Enterprise edition來建立。When you create a workspace, you decide whether to create it with Basic or Enterprise edition. 版本會決定工作區中可用的功能。The edition determines the features available in the workspace. 除了其他功能之外，Enterprise edition 還能讓您存取Azure Machine Learning 的設計工具，以及建立自動化機器學習實驗的 studio 版本。Among other features, Enterprise edition gives you access to Azure Machine Learning designer and the studio version of building automated machine learning experiments. 如需詳細資訊和定價資訊，請參閱Azure Machine Learning 定價。For more details and pricing information, see Azure Machine Learning pricing.  建立工作區的方法有很多種：There are multiple ways to create a workspace:    * 使用點和按一下介面的Azure 入口網站，引導您完成每個步驟。Use the Azure portal for a point-and-click interface to walk you through each step.   * 使用適用于 python 的 AZURE MACHINE LEARNING SDK ，從 Python 腳本或木星筆記本即時建立工作區Use the Azure Machine Learning SDK for Python to create a workspace on the fly from Python scripts or Jupiter notebooks   * 當您需要使用公司安全性標準來自動化或自訂建立時，請使用Azure Resource Manager 範本或Azure Machine Learning CLI 。Use an Azure Resource Manager template or the Azure Machine Learning CLI when you need to automate or customize the creation with corporate security standards.   * 如果您在 Visual Studio Code 中工作，請使用VS Code 延伸模組。If you work in Visual Studio Code, use the VS Code extension.  ## 升級至 Enterprise editionUpgrade to Enterprise edition  您可以使用 Azure 入口網站，將工作區從 Basic 升級至 Enterprise edition 。You can upgrade your workspace from Basic to Enterprise edition using Azure portal. 您無法將 Enterprise edition 工作區降級為基本版本工作區。You cannot downgrade an Enterprise edition workspace to a Basic edition workspace.  ## 相關聯的資源Associated resources  建立新的工作區時，會自動建立工作區使用的幾個 Azure 資源：When you create a new workspace, it automatically creates several Azure resources that are used by the workspace:    * Azure Container Registry：註冊您在定型期間和部署模型時使用的 docker 容器。Azure Container Registry: Registers docker containers that you use during training and when you deploy a model. 為了將成本降至最低，在建立部署映射之前，會 **延遲載入** ACR。To minimize costs, ACR is **lazy-loaded** until deployment images are created.   * Azure 儲存體帳戶：用來作為工作區的預設資料存放區。Azure Storage account: Is used as the default datastore for the workspace. 與 Azure Machine Learning 筆記本 VM 搭配使用的 Jupyter 筆記本也會儲存在這裡。Jupyter notebooks that are used with your Azure Machine Learning Notebook VM are stored here as well.   * Azure 應用程式 Insights：儲存有關模型的監視資訊。Azure Application Insights: Stores monitoring information about your models.   * Azure Key Vault：儲存計算目標所使用的秘密，以及工作區所需的其他機密資訊。  
