seatno	assignment	score	grade	comment
012	W15	145	64	  在這堂課企業雲端應用趨勢與實務中，今天12月10日魏主任邀請到微軟的李御安講師進行演講，李老師今天是第二次來上課，今天教了Power BI的教學，並且實際操作一次Power BI給我們看，讓我們能夠更快速的學習到該如何操作，而且Power BI在現在的市場上及環境是非常重要的，能夠將複雜的資訊視覺化可以讓使用者更快速抓到重點，我覺得今天的課程非常的困難且複雜，但是李老師在教Power BI的功能利用很多經驗來舉例，讓我們更容易了解，聽了今天的講座我覺得很值得。  
013	W15	290	96	  今天講師臺風沉穩，講話有條有理，因為今天實作課程偏多，講師也很盡責的一步步帶著我們操作，先是簡單清楚的說明了今天的主要工具 Power BI 的用途，從下載帶著我們操作。  Power BI 是現在很好用的大數據分析工具，且他提供很神奇的資料視覺化的功能，可以快速制定旁徵博引的決策。Power BI 可以整合其他工具 (包括 Microsoft Excel )，因此可以更快速並無縫地使用現有解決方案。  像是Excel的樞紐分析表，在 Power BI 中提供的資料都是圖表，之後在商場老闆想看的都是圖表，不會是一大串文字，若是好好的學習Power bI 將來在工作要做報表時就可以有更多元的工具可以使用了。  
014	W15	232	84	  今天是已經來過好幾次的李御安講師來上課，今天上的課程是Azure Power BI，現在出社會資料視覺化是很重要的，我們通常都是使用程式語言或軟體工具做出圖表，再使用PPT來呈現結果，而今天教的Power BI可以即時寫程式然後做出視覺化的圖表，Power BI還能夠將完成的數據發佈到微軟的雲上，再透過網路分享的方式讓其它特定的朋友可以直接讀取數據。在內部分享時還能進行權限控管，只有特定被授權的人能夠看到某些機密的報表。接下來實作，一打開Power BI就發現跟Excel很像，講師教我們一個步驟一個步驟做，上完課覺得Power BI真的很實用，它細到可以跟地圖結合然後放大看，動畫的泡泡圖，真的是很實用。表單的頂端表單的底部  
015	W15	166	70	  今天有點小遲到，前面有些內容沒聽到，講師今天教的是資料視覺化，用時間、地圖、介面等等的資料去進行統計再透過Power BI去視覺優化，除了這些還可以做出動態的圖，可以根據時間、地區、日期去搭配統計製作，可以更輕鬆的去分析數據。透過統計過去資料去預測為來趨勢，但大部分的企業目前都比較投入AI市場，而BI其實也發展有10年多了，未來AI可能會結合BI，但可能還需要一段時間。接著我們下載了資料，講師開始教我們如何使用Power BI Desktop，講師很細心細講著每個資料功能的用法，講義也相當清楚的寫著每個步驟，這樣我們在跟不上時，就可以看著講義慢慢做，跟上講師進度，但講師都有預留時間等待我們跟上。覺得今天的課很有趣，可能是因為跟介面設計有相關吧!練習起來特別起勁，我還滿喜歡的，希望未來有機會可以用到Power BI 去製作資料。  
016	W15	158	68	  powerBI，今天的教學主題，之前有約略看過政府的資料分析競賽也是要求試用powerBI來做分析運用，不過也是一樣講的比較淺，今天的講師也是多次強調powerBI的重要性，而且展現出來的powerBI的圖片變化也很吸引人，很可惜沒有辦法了解更深入的powerBI應用，最後，希望powerBI可以變得比較親近人，因為只能對資料做加工處理沒辦法到很深入的運算，希望以後會出現結合深度運算（R語言）之類的東西會直接出來，雖然資料很漂亮，但是跑報表依然要另外跑，且當資料數多的時候，設定會很麻煩。  
017	W15	305	99	今天講師為我們談到資料視覺化的分析並帶我們一步一步的實作Power BI，是一種商業分析解決方案，可讓您視覺化資料並跨組織共用見解，或將它們內嵌在應用程式或網站中。連線至數百個資料來源，並以即時儀表板和報表呈現資料。Microsoft為分析與商業智慧平台的魔力象限領導者。從Get dataAnalyzeVisualize，讓我們能夠視覺化資料，這也是目前大數據時代大家都在做的，而透過Power BI協助非資料科學家的人員準備資料、建置機器學習模型，以及快速從結構化與非結構化資料 (包括文字與圖片) 中找出見解，都能夠輕鬆將 Excel 查詢、資料模型及報表連到 Power BI 儀表板，這有助於您以新的方式快速收集、分析、發佈及共用 Excel 商務資料。  
018	W15	164	69	  今天的課程內容主要是介紹和實際操作Power BI這個工具，在三年級時有選修過戴敏育老師的商業智慧，因此也了解商業智慧有多麼的重要。我覺得微軟的這個工具非常實用，而且還是免費提供，要不是這堂課我並不知道這個工具，它的操作版面和微軟office非常相像，所以我覺得它對於大眾來說是很容易上手的，而且只要很簡單的程式碼就能夠針對所選擇的資料做分析統計，甚至還有多組視覺化工具可以套用，在商業報告上有一定的幫助，這對以後出社會做任何報告一定很有用處，可以讓老闆客戶不必看著枯燥乏味的數據，簡單的看著圖像就能很清楚明白的知道你所要表達的。  
019	W15	235	84	  這堂課的講師一開始在介紹使用Azure 服務和 Power BI，將資料處理工作變成分析和報表，提供洞察企業的即時資訊。AzurePower BI 不論資料處理是雲端式或內部部署、簡單或複雜、單一來源或可大幅調整規模、資料倉儲或即時，Azure 與 Power BI 都具有內建連線和整合，可將您在商業智慧方面的努力化為現實。Power BI直接連接到 Azure SQL Database，然後建立報表來監視您的企業進度。 使用 Power BI Desktop 時，可以建立用來判定趨勢的報表，以及帶動您企業發展的關鍵效能指標，   簡單說Power BI的優點就是能不論資料所在位置，都可以連線至資料、輕鬆準備資料及建立資料模型、熟悉 Excel 操作就能提供進階分析、隨需隨地編寫，使我們在工作時能更方便。  
020	W15	118	61	  這次的講師是之前介紹Azure Data Services – SQL & NoSQL的李御安講師，而今天講師所帶來的主講內容為Power BI的簡介以及實作。過往曾在系上楊明玉老師的課中接觸到Power BI，但那堂課主要還是在Excel上操作，並非直接使用Power BI的操作介面，而今日經由講師的邊介紹邊操作後，我覺得在Power BI上操作時，可將靜態數據製成許多動態的圖表，而且種類很多，雖然今日只有簡單介紹一些功能以及部分圖表，但初步了解到Power BI對於數據視覺化以及互動上面有著強大功能，希望未來能夠有機會運用到Power BI製作出漂亮的報表。  
024	W15	189	74	  使用Power BI進行數據可視化  了解如何使用Power BI分析和顯示數據以及如何做出更好的，更受數據驅動的決策。  我們作為數據分析師的目標是以各種方式安排對數據的見解，以使每個看到它們的人都能夠理解其含義並據此採取行動。  Power BI是Microsoft提供的基於雲的業務分析服務，它使任何人都能以更快的速度和效率來可視化和分析數據。它是用於連接和分析各種數據的強大而靈活的工具。許多企業甚至認為它對於與數據科學相關的工作必不可少。Power BI的易用性來自它具有拖放界面的事實。此功能有助於輕鬆，快速地執行諸如排序，比較和分析之類的任務。Power BI還與多種來源兼容，包括Excel，SQL Server和基於雲的數據存儲庫，這使其成為數據科學家的絕佳選擇。  
025	W15	278	94	  Power BI 是微軟推出的資料視覺化應用，這個免費的軟體可以處理大量的數據，並可快速地建立互動式的視覺圖表，幫助了解數據背後的洞察。Power BI 可以接受不同種資料來源，像是 CSV 、Excel、Web資料，或是連結資料庫的數據，使用者透過 ERP 系統下載的資料，資料型態常常不適合直接做數據分析，需要進一步調整或設定，用 Power BI 可將分散資料檔快速整合，不須要透過函數設定，就可以將資料表結構或欄位型態正規化。目前比較少有Power BI的教學，官方的教學算是入門級別完整的課程，缺點就是比較深澀不好懂，是以功能為導向的教學方式，這次能在這堂課聽到關於Power BI和操作方式，真的是很難得。  
026	W15	203	80	  今天李講師跟我們分享了Power BI的功能與演示給我們看Power BI的執行，Power BI是Microsoft提供的業務分析服務。它旨在提供交互式可視化和商業智能功能，其界面足夠簡單，可供最終用戶創建自己的報告和儀表板。Power BI 也是一種商業分析解決方案，可讓我們視覺化資料並跨組織共用見解，或將它們內嵌在應用程式或網站中。連線至數百個資料來源，並以即時儀表板和報表呈現資料。李講師苦口婆心地跟我們說這個功用會是我們最受用無窮的，雖然目前我還沒感覺到，但是相信充實自己一定會有用到的一天。  
027	W15	261	89	  Power BI是一套商務分析工具提供完整的深入解析。連接數以百計的資料來源、簡化資料準備，並推動特定分析。Power BI誕生於Excel，是為數據分析而生的軟體Power BI就是由PowerQuery資料獲取、PowerPivot清理、資料建模、PowerView+PowerMap資料視覺化，這三個增益集的功能結合而成  
028	W15	216	82	  今天的講師是之前有來過的李御安講師，很年輕，今天講的是之前有稍微碰過的power BI資料視覺化，   他還提及了樞紐分析表示比較低級的視覺化，因為文字數字較多，講師把POWER BI的步驟，比喻成做菜，像是DATA是食材，分析是做菜，視覺化是擺盤等等，讓我們比較好了解整個的操作，   還跟我們講解裡面有哪些效果，像是柏拉圖、泡泡圖、地圖等等，第二節課就教我們實際操作power BI，但我動作有慢跟不太上，不燃其實蠻受用的，而且講師都把公視準備好了我們就不用再手打很棒!  
029	W15	256	88	  這週的作業是這幾週來最喜歡的內容：Data Visualization using Power BI。  首先開啟：https://onedrive.live.com/?authkey=%21AOWOgDe83q3Fdt4&id=7FBDD9121C7E6838%21177260&cid=7FBDD9121C7E6838 （上課資料）  利用Power BI 可視覺化資料並跨組織共用見解，或將它們內嵌在應用程式或網站中。連線至數百個資料來源，並以即時儀表板和報表呈現資料。  因為比較喜歡視覺化的應用，相比前幾週會比較喜歡像這週的教學。課程內容包括數據建立、資料連結、數據呈現...等等。會是未來比較會學則的工作內容，講師也一個步驟一個步驟地進行教學，重複講解較困難的地方，並且將教學內容準備的很完善，很謝謝這位講師讓我受益良多！  
030	W15	190	75	  今天很高興能聽到李御安講師跟我們分享Data Visualization using Power BI，今天一聽到PowerBI的時候讓我感到特別的熟悉，因為之前也有上過陽明玉老師的PowerBI，只不過之前是用Excel開PowerBI跟PowerView，而今天則是使用Power BI Desktop將講師提供的資料丟進去分析，之後老師便跟我們介紹PowerBI的關係連結、隱藏欄位與新增量值等，之後便是不停的從講義上複製貼上了。  透過今天的課程，讓我再一次的熟悉PowerBI的功能，也讓我再次的看到PowerBI的強大，希望以後還有機會能聽到講師教，將某公眾人物FB貼文按讚數圖表化與分析等相關的操作。  
035	W15	277	93	  Power BI 是一種商業分析解決方案，可讓您視覺化資料並跨組織共用見解，或將它們內嵌在應用程式或網站中。連線至數百個資料來源，並以即時儀表板和報表呈現資料。快速制定旁徵博引的決策。使用您可共同作業、發佈和共用的視覺效果報表，來連線、建模並探索資料。  Power BI 整合其他工具 (包括 Microsoft Excel)，因此您可以加速並無縫地使用現有解決方案。  不論資料所在位置，都可以連線至資料。然後探索具有令人驚歎之互動式視覺效果的資料。發佈報表和儀表板、與小組共同作業，以及在組織內外共用見解。  透過從桌面無縫存取見解，或是使用 Microsoft、我們的合作夥伴和您的組織所建置的 Power BI 應用程式即時存取見解，來採取動作。    * 透過內部部署方式以及在雲端中連線至數百個資料來源。   * 使用 Power Query，簡化資料內嵌、轉換、整合和強化。   * 使用內建視覺效果來建立報表，或建立您自己的自訂視覺效果。   * 在組織上下與各種角色的使用者共同作業。  發佈即時內容，供使用者在辦公室或移動時存取。  集中管理組織的商業智慧。    * 在組織內外廣泛共用內容。    * 在您備妥而且甚至配置更多您專用的容量時調整。   * 享受僅隨附實際 SaaS 服務的彈性和輕鬆部署。  
036	W15	129	62	  聽完講師的說明後，有一句話讓我十分印象深刻，講師說，銷售不賺錢要懂得分析才賺錢。現在利用商業智慧去分析每一筆交易資料已經成為趨勢，因此使用資料視覺化技術來分析每筆資料變的是一項很好用的功能。講師也說明了，資管的範疇其實很大，不是只有打程式碼或是MIS人員，在每一個部門都需要懂得用IT的人員，並且能運用資料分析去得知未來趨勢，的知未來哪項產品最賺錢。講師也有給我們一筆資料，讓我們做簡單的分析，我認為這項技術對於資管人真的十分重要，並可以再運用資管人的管理知識去做支援，協助企業回應各種挑戰。  
037	W15	135	64	  這個禮拜講的內容是資料視覺化，內容是如何將資料視覺化，講師做了一個很有趣的比喻，把資料當作食材，所以要將資料處理並且呈現，就像是廚師在準備一道料理的感覺，很清楚明白，而且覺得是很平易近人的比喻，很快地就知道要說的功能是什麼了。資料處理完之後變成圖表之後，就變得容易清楚明白地知道資料所要傳遞的訊息。這次講的概念雖然簡單，但是卻是目前全世界都在把握的事情，運用大量的資料運算甚至能夠預測未來金融或商品走向，無非是每一個人都想做的事情，如果將這個技術學起來將來一定對自己大有幫助!  
038	W15	167	71	  今天教導我們使用相當實用的power BI，還記得第一次接觸power BI是在社團的講座課，當時就很驚奇於它的實用度，操作並不會特別困難卻能做到非常強大的事。而今天講師結合更多的專業技術，更加活用power BI，開發我對power BI的認知。在操作下來我深深的感受到excel的概念有多重要，雖然是不同的程式，但其概念仍有多處符合，只是power BI能讓我們更加有效率的整理出我們所要的資訊，不需要自己重新抓資料整理出數據表，power BI都能幫你達到這件事，並且還能自行設計需要的版面，相當客製化。  
039	W15	290	96	  這禮拜的演講主題是Azure Power BI，這個禮拜的課程比較不同，有別於以往這堂有八成的時間都在實作。  從下載Power BI開始一步步教我們，聽講師介紹Power BI的功能，很吸引目光而且感覺未來職場上很實用，未來職場上各種報告上可以使用，因為Power BI可以快速的在自己的應用程式中提供客戶面向報表、儀表板和分析，也就將資料視覺化。透過將分析的監視、管理和部署自動化，並充分掌控 Power BI 功能和智慧型分析，來降低開發人員資源。  而講師每一個步驟都教得很仔細，不會有跟不上的感覺，但因為時間的關係，講師沒有講比較困難的部分，而是以基本的Power BI 為主，因此不會覺得很難吸收。  
040	W15	206	80	  講座心得  今天講座邀請來的是李御安講師，兩堂課的主要內容都是在教我們實作power bi，上學期power bi有修過楊明玉老師的excel課程，那堂課整學期都是在教power bi套用在excel的運用，所以對於power bi並不算是太不熟悉。   本學期這門課邀請來的講師，每次都灌輸我們一個觀念，日後我們再向主管報告我們的專案、任務的時候，如何能簡單明瞭地將我們要敘述的資料給呈現出來，這才是最重要的一件事，除非我們想要當一輩子的工程師或是基層員工。圖案視覺化就是李御安講師在這一堂的核心。  
041	W15	117	60	  powerBI  這是一個非常方便的軟體，讓表格和報表，可以以視覺化的方式呈現，增強和客戶的互動性，並且可透過關聯式的模式讓資料連結，可以使資料不會重複輸入，減少資料的重複性。  第一步要做的是載入資料  若記憶體不夠會打不開，可刪除不必要的程式，或升級硬體設備，例如買記憶體。  資料的型態轉換，是以關聯式的方式連結資料，裡面有許多功能，可以依據消費者或使用者的需求做調整，像是隱藏欄位，或是日期格式想調整為只看的到月份，並可善用公式，根據既有的資料去新增需要的欄位，利用量級(measure)使報表更精準。  之前聽講師說到powerBI就覺得非常方便，而且想了解如何使用，感謝這次機會可以直接學習操作和實作。  
042	W15	192	76	  這周課程幾乎都是實作，一開始先叫我們下載power bi，講師說跟分析和報表相關，都會遇到Power bi，所以學會這個很吃香。power bi可以根據螢幕大小做縮放，所以在行動裝置上很厲害，今日著重講的是power bi desktop，講師說視覺化呈現完，是提升對資料的敏感度，然後對老闆做報告，power bi還可以畫圖，有動畫可以看見資料移動變化的軌跡，拿過去資料預測未來，Power bi是excel獨立分出來的一個功能，是一個非常棒的工具，因為老闆要聽的是知道後能做什麼事，而不是只是單純分析。  power bi能取得的資料非常多，不只有excel還有database，還能夠分析線上的Service，還可以透過ODBC做連結，而今日主要講解和實作的部分是Excel的部分。  我覺得Power bi的功能很強大，而且很實用，在未來職場上需要報告給主管或是老闆時，可以用power bi 去分析資料呈現一些資料的移動軌跡，然後可以利用呈現的資料，去跟老闆報告原因或是下一步的動態。讓老闆可以很清楚知道要如何作和解決的方法，所以這是一個非常實用的分析工具。  
043	W15	264	90	  今天主要是介紹Power BI，那什麼是Power BI呢? Power BI 是微軟推出的資料視覺化應用，這個免費的軟體可以處理大量的數據，並可快速地建立互動式的視覺圖表，幫助了解數據背後的洞察。Power BI 可以接受不同種資料來源，像是 CSV 、Excel、Web資料，或是連結資料庫的數據，假設我們去分析一間企業在台灣各區的銷售狀況，會使用到 Excel檔案，可以看到原始的資料並沒有做過任何的加工處理，像是加總 Sum 或是樞紐分析等，僅將資料範圍做【格式化表格】，這樣的呈現格式是最適合 Power BI 做資料分析的方式，未來只要定期將新的資料更新到格式化的表格中，Power BI 就可以即時呈現最新的資料了。  
046	W15	147	65	  今天講師教我們的是微軟的powerBI，講師很有自信的說這應該是目前最有價值的課程，講師先使用ppt對於powerBI做簡單介紹，PowerBI能夠將資料視覺化，比樞紐分析表更好用，且在商業智慧與分析平台連續三年得到第一，再來就是展示使用powerBI後資料的成果變化，每筆資料都變得具有互動性也更直觀，經由這些改變能夠讓聽眾更快進入狀況並且能夠吸引他們注意力。之後課大部分都是實作，所以講師很仔細的一步步從軟體下載開始教我們。經過這一堂課我對於powerBI更加熟悉，如果將來職場需要使用powerBI也不會太陌生。  
048	W15	242	85	  一開始跟我們講說mechine learning也就是機器學習，其實沒那麼強大，基本上就是統計學的概念，用大量的資料去分析。最主要教導我們使用power BI這個app，將資料視覺化。Power BI 是一種商業分析解決方案，可讓您視覺化資料並跨組織共用見解，或將它們內嵌在應用程式或網站中。連線至數百個資料來源，並以即時儀表板和報表呈現資料。對於將來在公司、社會上，都是有所幫助的，未來的資料量都是很大的，隨隨便便就好幾百，甚至到上千，怎麼去有效的將資料用的好看，是很重要的一個課題。  
049	W15	272	92	  本週的主題是使用Power BI進行資料視覺化。這學期比較有機會在不同課程中接觸到Power BI Desktop。Power BI Desktop 可以透過任意格式的拖放畫布、各種現代化資料視覺效果，以及便利的報告撰寫功能，瀏覽具備各種視覺效果的資料。而這禮拜的課程後面都是以實作為主。  從下載Power BI開始，到安裝、資料載入。講師準備給我們的範例檔案都很完整，不需要再做另外的資料整理，載入後資料表的關聯都已經完美的連上了。後面主要花比較多時間在利用公式新增資料行或是新增量值，最後認識各種不同視覺效果的圖表，了解基本的效果，自己試著拖拉建造。覺得兩小時課程有點短，沒有辦法真的學到實用的技能，但是也讓我對這個軟體有更多一點點的認識，未來也會想多學習一點相關技能。  
050	W15	304	98	  今天大部分都是實作課，完全沒時間做其他事，但也學到許多東西。  Power BI 是一種商業分析解決方案，可讓您視覺化資料並跨組織共用見解，或將它們內嵌在應用程式或網站中。連線至數百個資料來源，並以即時儀表板和報表呈現資料。  ## 以新方式檢視資料  快速制定旁徵博引的決策。使用您可共同作業、發佈和共用的視覺效果報表，來連線、建模並探索資料Power BI 整合其他工具 (包括 Microsoft Excel)，因此您可以加速並無縫地使用現有解決方案。  ### 只需幾分鐘，即可使用 Power BI Desktop 從資料取得見解。  ### 透過內部部署方式以及在雲端中連線至數百個資料來源。  使用 Power Query，簡化資料內嵌、轉換、整合和強化。  使用內建視覺效果來建立報表，或建立您自己的自訂視覺效果。  
051	W15	273	92	  今天講師在講資料視覺化，介紹軟體 Power BI 互動式資料視覺效果BI 工具，Power BI可以幫我們:    * **獲得企業規模的自助分析**  透過可從個人擴展為整個組織規模的分析平台，來降低多個解決方案的成本、複雜度和安全性風險。    * **使用智慧工具獲得出色結果**  使用數百種資料視覺效果、內建 AI 功能、緊密的 Excel 整合以及預建與自訂資料連接器，來尋找並共用有意義的見解。    * **協助保護您的分析資料**  取得領先的敏感度分類和資料外洩防護功能，確保資料即使在匯出時，也能夠保持安全並符合規範。  我們實際按照講師的步驟做出了一個可分析的圖和表格。  
052	W15	200	79	  turn data into opportunity  神奇的資料視覺化  微軟-商業智慧與分析平台領導者  全方位商業智慧平台 - data action power BI power BI server  transforming with data - 情人節準備晚餐  get data = 準備食物&清洗食物  Analyze = 烹飪食物  Visualize = 裝飾&擺盤  Publish = 上菜  Collaborate = 美食討論  
053	W15	319	99	  這次課程主要在介紹資料視覺化的功能，能將各種資料變成圖表，與大量資相比更方便閱讀。使用的軟體是Microsoft Power BI，能夠輕鬆準備資料及建立資料模型，在 Power BI 中內嵌、轉換、整合和強化資料，Power BI使用快速量值、群組、預測及群集等功能，讓進階使用者能使用功能強大的 DAX 公式語言全面掌控他們的模型，功能上除了資料處理外，圖形還能按照使用者個人喜好還設計，套用各種佈景主題，在外觀的視覺上有更高的自由度。  
055	W15	340	100	  今天是由李講師來為我們講解，主題是微軟系列當中蠻新穎的產品，叫做Power BI，他可以接受不同種資料來源，像是Excel、Web資料，或是連結資料庫的數據，在這次的範例，會使用到 Excel檔案，這份資料是去分析一間企業在台灣各區的銷售狀況，可以看到原始的資料並沒有做過任何的加工處理，像是加總 Sum 或是樞紐分析等，僅將資料範圍做【格式化表格】，這樣的呈現格式是最適合 Power BI 做資料分析的方式，未來只要定期將新的資料更新到格式化的表格中，Power BI 就可以即時呈現最新的資料了。是個很厲害的演講，受用許多。  
056	W15	132	64	  經過這周老師的演說之後，我對於未來有了更多的想法，不光是現在所學的課程，也有很多我們還沒接觸到的領域也是非常的有趣的，也很值得我們去研究或是學習，真的對現階段的我們來說非常的實用，因為現在我對於未來還十分的迷茫，但是在聽完老師的分享之後，我對於未來有了更多的想法，也想到了更多能嘗試的方向，讓我不再那麼的擔心未來不知該做些甚麼，我要謝謝老師這周跟我們分享這麼的多，希望未來悠機會能夠聽到老師分享更多的故事給我們參考。  
058	W15	258	88	  本周的講師介紹了Power BI，Power BI主要可以功能就是將資料視覺化，像常見的excel檔案，透過Power BI以視覺化的方式將資料呈現，Power BI 具有各種可用的 Azure 連接，而且您可以使用這些服務建立如同您的企業一般的獨特商業智慧方案。 您可以最少只連接一個 Azure 資料來源，或連接幾項，然後塑造並精簡資料，用以建立自訂的報表，我認為這項功能是非常重要的，未來出社會當你要跟老闆報告相關資料，或想呈現一筆數據時，你沒辦法直接拿一筆裸露的資料來報告，你必須將其加工處理後報告給老闆，所以這是相當重要的一項技能。  
059	W15	213	81	  這禮拜是倒數第二次講師課了，這次來的講師是李講師，他要交我們Power PI，Power PI我在上學期的楊明玉老師的課有上過一些，不過使用的是Excel裡的Power PI，而今天李講師獎的Power PI是獨立出來的，基本上的概念是差不多的，主要都是讓資料可以視覺化，能夠讓人更一眼看出資料想傳達的意思，因為上學期上過的關係，整體上課上起來還算容易懂，李講師也教得很詳細，會慢慢等我們做好，因為Power BI只要一個步驟做錯，接下來的步驟全部都會出問題，所以做起來還是要很小心的，剩最後一週了，時間過得真快。  
060	W15	222	83	  今天演講的主題是Data Visualization using Power BI是李御安講師，今天和以往不太一樣，以前都是先介紹半節課最後才會實作，但今天一開始就先實作，而且整堂課的八成都是實作!我覺得都是實作也蠻好的，讓人比較能夠專注於課堂上，因為要一步一步的跟著做。商業智慧都會需要非常大量的資料，然而現在的主管並不想要看密密麻麻的數字，而是想要看簡單明瞭的趨勢圖。客戶也會希望在繁忙的日程中，只要使用手機就能看到報表，那Power BI就是一個非常好用的工具。以往不太熟悉Power BI，但在經過這堂課後讓我更加了解Power BI了!  
