seatno	assignment	score	grade	comment
011	W13	300	81	  這次的講師非常特別，是微軟IT部門的經理，更是我們約20年前的大學長。這次的分享並沒有什麼枯燥的程式碼方面的操作，相反的講師分享了許多自己的社會歷程以及對於很多市場和未來方面的看法，包括台灣的製造業、金融業等等產業在許多新資訊科技的驅動之下將面臨的轉型問題及困難，面對大數據AI技術的衝擊下，對於台灣的產業將造成何種影響，以及未來同學應做什麼準備給予許多寶貴的建議，我覺得這次的演講真的是讓人受益良多。  
012	W13	326	90	  在這堂課企業雲端應用趨勢與實務中，今天12月3日邀請到台灣微軟專家技術部的總經理胡德民進行演講，而講師也是我們的學長，因此他對我們更加的關心，講師跳脫了之前Azure的介紹，跟我們聊了更多產業或是資訊業的發展跟技巧，讓我更有興趣的是聊到了的台灣跟中國在行動支付上的差異，還那中國的銀行面對行動支付的崛起如何因應，聽了講師今天的演講讓我了解到就算現今多麼賺錢的公司都需要結合高科技轉型才能在未來持續發展，而今天也是我最認真聽講座的一次了，聽了今天的講座我覺得很值得，甚至還希望可以再跟胡總經理交流。  
013	W13	310	83	  今天的講師臺風相當沉穩，果然是相當有經理風度，經理先是分享了一些在工作上的歷程，在警惕我們未來在就業上，要審慎行動要做有意義的事，在做選擇前要先思考未來想做的事情，才去下決心要做甚麼，這樣可以影響到很多未來個人成就上的突破。  講師提到台灣很不會做製造業毛利才3或4%(毛三道四)，微軟隨便毛利都80%，換句話說也就是台灣其實很不會賺錢，畢竟現在科技革新在急劇加快，之前本來很貴的東西，現在其實都變很便宜，像無人機10年前要10萬元，現在卻不到100元?! 所以現在有能力能”做對事情的人”才相當重要，只要做對事情就能獲得翻倍的酬勞。  創新科技是建立在為使用者體驗帶來改變，像之前是開發網銀，但現在是在發展行動銀行，要有這種新創能力才有機會不被時代淘汰。  資訊科技蓬勃發展要能跟上資訊腳步甚至超越才能在此行業留存。  
014	W13	350	98	  今天是由微軟技術中心的胡德民總經理來上課，是我們淡江資管的大學長~。  講師的簡報上打的一句話「我們這一行，不承認傳統，只尊重創新」，覺得很贊同，隨著科技一直在大幅進步，之前很厲害的技術都變得很便宜，像無人機、3D列印、智慧手機，以前多少錢現在多少錢，都很直接的影響。有更多更聰明更有能力的人把這些科技更進化，變更的步伐越來越快，新科技帶來很多新的改變，以前轉帳可能要開電腦登入網站然後轉帳，現在只要一支手機就可以搞定。  
015	W13	310	84	  今天是微軟的經理，他也是從淡江畢業的，是淡江的大學長，之前微軟有來學校說明應徵實習生時，那時候他有來淡江宣導，當時有去參加說明會，今天是第二次看見他。整堂課聽下來，他分享了很多微軟的東西還有許多現今資訊發展的應用及他的人生經驗、故事等等。其中對台灣軟實力缺乏人才這塊印象最為深刻，一個年薪百萬的職位為何會沒人應徵？當然也有好幾個故事也是有很多的資訊行業沒有人願意做，這讓我很納悶。在這個資訊應用發達的時代，我們必須知道市場需求，選擇符合且適合市場需求的產品。其實還滿期待講師所說的5G時代，希望5G時代能快點來臨，期待5G在未來會帶來更便利的生活體驗。覺得他很厲害有很多地方值得我們學習也相當敬佩他，希望自己在未來也可以向他看齊，發揮自己所能，創造更好的資訊品質。  
017	W13	179	68	  今天請來胡德民（Peter Hu）現任台灣微軟專家技術部暨微軟技術中心總經理、微軟新創加速器執行長，自 2004 年加入微軟，長期負責微軟開發平臺技術推廣與市場營銷職務，曾經參與多個全球知名大企業的 DevOps 研發轉型工作，包括華為、中國農業銀行、中國人民保險集團、海航集團、中興通訊、上海傳媒集團等。想要為我們講述這個產業現今在外面在流行什麼?在發展什麼?使我們能夠更了解資訊產業，也談到微軟是一間很會賺錢的公司，相對台灣雖然是一間很會收錢的公司但卻只能賺到3~4%的毛利。  
018	W13	297	80	  今天的演講主題是「智慧製造、金融與零售的創新場景」，整堂課下來感覺非常有趣，講師會不斷地分享自己的經驗，為我們介紹現今科技趨勢，還帶領我們看未來的科技，智慧醫療、智慧製造、光學等等，整堂課很像商業課加上行銷課，講師帶來的影片配上他的講解也很清楚的解釋了各個科技技術的應用。  這堂課原本是第一周要上的，但講師說因為他們與台積電合作所以臨時請人代課，雖然在第一週講解這些內容感覺會是很好的帶入點，但現在上到學期中後段， 聽這些介紹反而感覺更加熟悉了解，其實也是很不錯的時間點。  
019	W13	302	82	  這次的講師剛上課就給我們看了一段影片讓我們知道透過雲端減少產品的失誤率的重要使我們更好進入主題，還有新科技的演變也因為新科技的普及所以成本也漸漸降低讓適用者更加方便。也介紹了產業因為有了科技的創新場景，也將轉型框架套用到製造業詳細的介紹給我們聽。  在介紹的過程他也幫我們詳細的分析了未來工廠的路線和運作，從連接、預測到認知，要知道台灣整個工廠的運作而不適機台的運作再去預測就是工業4.0，也說了台灣軟實力的缺乏。  這次的講師雖然沒有帶實作的部分但因此講了許多觀念的問題，這是應我印象最深刻的，因為要先了解姑念才能知道自己要做什麼，真的讓我獲益良多。  
020	W13	333	93	  這次的講師，前半段講述了許多他個人踏入業界後所接觸到的人事物以及許許多多關於金錢的現實面，也提到了他身邊的人有些人很早就定好自己的目標，所以過往所做的每一步都沒有浪費，都清楚就是為了那個目標而做的，但也還是有畢業後完全不是從事資訊相關的工作。那講師這次有提到主講內容為「智慧製造、智慧零售、智慧金融」，但是大多還是一直圍繞著資管人學的東西，到底是在業界會如何運用等等，也提到了現階段台灣社會出現了，即便開出很高薪水但還是招不到資訊人才的情況在，我覺得整場演講聽下來，除了了解到「智慧製造、智慧零售、智慧金融」實際如何產生及運作之外，講師所分享的經歷都是很赤裸裸的現實面值得我們去省思的。  
021	W13	87	62	  這次的胡講師主要在講述，未來產業的大躍進，進化成電子化科技化，舉凡金融業、製造業、零售業，都會產生巨大變化。這些都與資管的我們息息相關。  舉知名服飾品牌GAP為例：轉型、技術和領導力，挑戰 Gap 希望通過簡化業務流程和提高生產率來轉變運營。 解決方案 Gap 與 Microsoft 合作，利用 AI 和機器學習等新技術來簡 化運營，使員工能夠專注于洞察，而不必擔心人為錯誤。 結果 • 支援以分散式運算大規模交付的運營模式，將其納入我 們的庫存管理 • 重新設計手動流程，通過利用 AI 和機器學習消除人為錯 誤並提高工作效率 • 提高整個組織的回應能力  
022	W13	340	95	  今天的講師是微軟專家技術部暨軟體技術中心的胡德民總經理來演講，講師於86年畢業於淡江資管系，是我們的大學長，能做到這個職位真的不容易，年薪早就破百萬，講師提到，通常在台灣的市場40歲以內如果沒有成功，之後可能就很難在這個領域翻身了，現在看到在這個領域很成功的人，通常不虛度光陰，一直都很清楚自己的目標是什麼，沒有過花一年時間在探索人生未來，不知道在做什麼的狀況。聽到這有點覺得自己失敗一半的感覺QQ，因為到目前為止還不太清楚自己未來要做什麼。  
024	W13	336	94	  現在社會越來越需要科技，在電腦剛出來的時候或許根本也沒有人想到他可以取代商城、金錢或者是更多生活上的事情，現在的社會全都倚賴科技，不僅僅是金融、醫療......現在連生活上全都觸碰得到科技，就連剛開始的電話費......現在都是靠著網路來通訊，更何況未來，我們的未來開始要一仗科技來維持社會運作，因此我們更需要了解社會需要什麼，資管系能做些什麼～  
025	W13	69	60	  為了簡單化營運流程、讓企業能夠更簡單地學習與使用，微軟將 ERP 及 CRM 整合為 Dynamics 365，並提供包括專案服務自動化、財務與營運管理、人才管理、零售業解決方案、現場服務管理、客戶服務管理、業務銷售管理等八項智慧應用，不僅能夠自動化地蒐集、串聯整合、分析所有微軟智慧雲端工具與商務解決方案所取的資料，更無縫整合橫跨 Microsoft Azure、Machine Learning、大數據分析、Power BI、物聯網與各式人工智慧應用的技術，以及合作夥伴的應用方案，例如從資料挖掘潛在客戶轉化成新商機、再到客戶實際下訂單，即可從 CRM 切換到 ERP，讓企業從不同的生產力工具協同合作為客戶服務，且能夠確保系統保持最更新的狀態。  
026	W13	334	94	  胡講師今天跟我們講了現年科技進步的狀況，就有如當年工業革命的景象，科技進步快速導致企業轉型的速度是雷厲風行的，而他跟我們詳述了這其中的緣由，胡講師也用一些大公司的戰略概要來跟我們解釋一些議題，其實這些企業轉型是很有風險的，需要有大破大立的決心，所以說公司的決策組是非常不容易的，底下的人都靠他們吃飯，牽一髮而動全身。而在這些大前提下他們得出結論將來的趨勢就是AI，非常多的行業都能透過AI進行質的飛躍，而跟不上的人將會被時間的洪流淘汰。  
027	W13	102	64	  台灣微軟推動企業數位轉型不遺餘力，近日又與遠雄建設共同宣布，將被稱為「企業核心」的 ERP 系統轉移至 Microsoft Azure 雲端，透過數位化與雲端資料管理，加速遠雄集團數位轉型進行式。  遠雄建設總經理湯佳峯表示，遠雄集團是經營超過 50 年的老牌企業，隨著事業體不斷擴張，旗下累積了龐大數據，迫切需要打破「資料穀倉」，推動數位化整合各種資訊，因此期待透過與微軟合作，導入新數位科技，串聯雲端、人工智慧等技術以優化營運流程，提升企業效率與協同能力。  在現今的數位時代下，客戶需求不斷提升，即便是建築業也需要更即時、透明地取得資訊，此次台灣微軟協助遠雄導入的解決方案包含三個階段。  
028	W13	254	72	  今天的講師是胡德民先生，專家技術部暨微軟技術中心的總經理，講師今天沒有帶我們實作Azure說真的讓他帶也真的是很浪費，而是分享台灣和微軟未來的方展，微軟的老闆說我們這一行不認傳統，只尊重創新，他說現在的領導階級如果沒有新的想法與創新，就是坐等退休了，而現在的發展相當快速，越快越沒有犯錯的機會，而吸引客戶 優操作流程 賦予員工能力 改善產品與服務他說每個產品或服務，都必須符合其中點，今天的演講當中他說很多人找不到工作，但也有很多好的工作找不到人才，聽到這句話的時候我震驚了，也改變了我自己的想法，現在大四了，我很害怕畢業之後找不到工作，但其實我不該害怕，應該要在這些時間增進自己，自然或有工作找上門。  
029	W13	331	92	  這週老師請了大學長也是微軟專家技術部暨微軟技術中心的總經理，也是新創加速器的執行長，也正是因為胡學長的關係能有在他職位下面有各種專業人才來為我們演講。這門課能讓我在畢業前了未來走向。  這次胡學長所講述的重點：凡金融、製造、零售等領域有須求未被滿足處，皆未來資管人可以發揮的天地。若對上述三項議題並不感興趣，則不適合走資管路線，宜轉向其他專長路線。胡學長講了一句讓我印象很深刻「很多人找不到工作，但也很多薪水很高的工作沒人做。」讓我深知要加強自己所長，才能爭取到這些高薪工作。  
030	W13	284	77	  很高興能聽到胡德民總經理為我們分享智慧製造、金融與零售的創新場景，沒想到繼上次的石學長之後，又來了一個我們聖寶老師的同學、我們的大學長胡德民總經理。  從總經理的介紹中，我發現現在越來越多製造業都開始往智慧製造的方向走，也跟我們介紹了一些未來工廠的樣子跟它所需的一些支援有哪些，而除了製造業之外；總經理也跟我們介紹了智慧金融的創新場景，包含金融服務數位化轉型，與金融機構在轉型中如何應用這些技術等等。  這次聽下來，除了讓我印象深刻的這些結合新技術的產業之外，更多的是聽了總經理跟我們講的一些鼓勵的話跟故事，真的很感謝這次能聽到總經理的演講，也希望下次還有機會聽他再講一次。  
031	W13	344	96	  這次的講師講述的主題非常有趣，講師講述了很多關於未來資訊產業趨勢以及相關產業鏈的東西，這對我來說比較有興趣，因為我以後比較偏向金融相關產業的工作。能在大學的時候就聽到關於金融產業的相關訊息其實對我來說是非常的有幫助的。而當得知銀行業即將邁入bank3.0及4.0的時候，我更加覺得自己的資管系在現今市場中實在佔有非常重要的地位。像是預測型決策、O2O平臺整合、AI理財顧問這些都是我以後想要去探討的標的。而像是未來的fintech也是一個不錯的可選擇標的。  
032	W13	295	79	  今天的講師是大名鼎鼎的胡德民總經理，也是幫助我們開設這堂課的主要人物，在今天課堂一開始，學長講了許多他在業界打拚的心路歷程，我覺得非常有用，甚至比技術方面對我更有幫助。而後來也講述了許多現在產業上的趨勢，以及微軟開發雲端技術的背景原因，並且把所有的技術的應用領域用影片所呈現出來，讓我們有更深的體會，不再是只有呆呆的學習技術，也增加了我更想學習的動力。聽完這堂課，我真的覺得資管是個很好的系，前途非常光明，希望我在研究所能好好讀書，也能在IT界發光發熱！  
033	W13	344	96	  人才挑選在前十年就決定，四十歲沒有做出來大事就失去potential，打工換宿的人都知道自己的未來與步調，其實很值得敬佩。  Satya Nadella當選最佳CEO，微軟在其領導下蓬勃發展其一原因確實是有背景有錢的公司，其二，以台灣做對比，台灣很會做製造業，稱之為毛利三四，但微軟毛利百分之八十（台灣沒有學會賺錢的方法），因為奈米發展，降低成本，多項產品產生越來越快，越成功越來沒有犯錯的機會。  資管系很有優勢，沒有脫離這個持續發展的產業。  現在已經不是做的網銀時代，而是行動銀行！  
035	W13	107	64	  這次很榮幸可以邀請到微軟的azure台灣執行長來演講，他的氣場整個就是很穩，跟其他的講師又是截然不同。而他也分享了他自己的工作經歷還有求學歷程。而讓我收穫最大的是他告訴我們要認清自己適不適合這個系。  Microsoft Ignite在美國佛州奧蘭多市盛大舉辦，向逾2.5萬名企業客戶揭櫫將雲端、人工智慧(AI) 及混合實境技術融入各產品線的佈局，以期協助企業客戶擘劃與打造未來商業藍圖，同時分享對於運用量子電腦(quantum computers) 解決全球重大問題的觀點。此外，微軟亦發布有關商務解決方案的一系列最新進展，包括Office 365、Windows 10、 Microsoft Azure、Dynamics 365及Microsoft AI，特別聚焦於微軟如何協助組織與員工駕馭快速變遷的工作環境，並幫助客戶善用資料、AI、混合雲及雲端技術等來推動業務流程變革和創新，為未來預做準備。微軟十二年來持續投入於打造「可延展運算規模的量子電腦」的願景，並在今日宣佈創建出全新的程式語言，不僅可針對可延展運算規模的量子電腦進行優化，且能夠深度整合進Visual Studio當中，讓開發者可在本地端或Microsoft Azure上進行偵錯、使用全新的模擬器以及其他支援功能。  
036	W13	316	87	  今天聽完教授的演講後，學到了很多關於經營與經濟方面的技巧，最深刻的是講師跟我們分享台達電董事長的經營策略以及台灣產業的現況。並且也分享了一些關於數位顛覆以及第四次工業革命的想法，例如因為摩爾定律的關係，因此軟硬體變革的步伐正在加快，而企業若要在這個競爭激烈的時代存活，轉型是必要的。印象深刻的有要如何吸引客戶，加強員工能力，優化營運以及改變或創新產品等等。要懂得利用客戶數據又或是AI才是關鍵，使客戶能夠得到企業所要傳遞的最大價值，使之能夠面臨企業挑戰，今天對於講師的演講受益良多，希望下次能夠在聽到如此有意義的演講。  
037	W13	351	98	  「變革的速度正在急遽加快」，這是講師這次PPT前幾頁的其中一個大標題，身處在大數據時代的我們一定知道這樣的事情。我們都在試著跟上這股時代洪流，盡可能讓自己不要擱淺在流域兩旁。這次的微軟服務與金融、科技等行業有關，希望能讓企業加速轉型數位元化，相信舉凡大到小的企業都需要這樣的服務，以人腦來進行分析已經遠遠不足應付現在變化的速度了。從有自己的CPU與儲存裝置的時代會漸漸隨著時代被淘汰，像是遊戲產業新興的雲端遊戲服務，可以享有高品質的CPU與GPU，加上快速零延遲的網路帶來即時的體驗，對我來說有異曲同工之妙，而這些都能在將來的世界占一席之地。  
038	W13	187	69	  這周請來微軟的總經理，他分享了很多非技術類的知識，我覺得相當受用。也被激勵了許多。令我相當印象深刻的是，他舉例另一位台灣微軟的41歲年輕總經理，為甚麼能夠爬到今天的位置，自高中起他就清楚自己未來的目標，並且積極地達到，過程所做的每件事沒有半點浪費，都是對於未來有所助益的。這讓我對於目前所做的事情更加肯定，對於實習的內容也更有所體悟，期許自己在未來的人生也能沒有半點浪費，努力的抓緊機會，達到心目中的目標。  
039	W13	324	89	  這週講師是請到微軟技術中心的總經理，之前曾經有去參加微軟實習生的介紹講座，就曾遇過胡德民總經理，所以覺得很巧這次講師又請到他。  我認為胡總經理分享的很多東西，其中最讓我印象深刻的是，他分享台灣外商公司的管理階層年輕化，但其對事情的挑戰跟要求並沒有變，而這代表的是人才的篩選是在前面十年就決定了，我認為這也表示這一行的競爭力是越來越強以及若要往上爬是更加艱難的，且過程也不再有犯錯的機會。  這禮拜講師分享的很多，我認為都很受用，包括他在職場上的一些經驗，以及Azure 技術在企業數位轉型的推動應用方向，許多都讓我很衝擊，也更加了解資訊不但一直在變且速度還非常的快。  
040	W13	367	99	  講座心得  本週講座請到的講師是胡德民先生，這一週的課程老師並沒有帶我們實作azure，反而是分享了現今台灣科技發展以及微軟發展的趨勢，講師提到了，現在的科技業只需要創新，並不需要傳統。然而在科技發展那麼快速的時代，更沒有讓我們猶豫的時間，一停滯一怠惰可能就有很多機會跟我們擦身而過，因此我們的觀念應該是要部段的增進自己的實力，等到畢業之後，我們的專業越多越不容易被取代，那麼就不用擔心自己找不到工作了。  
041	W13	115	65	  創新的科技帶來使用者的改變   轉帳都在手機上處理，所以網銀已經過時了，因此應該在行動銀行下手  數位反饋迴路(創業先考慮以上因素)   1吸引客戶   2優化操作與流程   3賦予員工能力  台灣需要programer   因為AI是一行一行的code      digital twins-從iot延伸模擬出的概念   可應用在工廠的產線、電梯 讓製造業工作場所現代化  虛擬實境-把虛擬的畫面疊加在實際的現實畫面   現在缺乏的不是技術，而是想像力和畫面   觀察 創新就是讓生活更便利  資管系-就既有的技術解決問題、創造價值  
042	W13	289	78	  今日的講師是台灣微軟專家技術部暨技術中心總經理 -胡德民 來為我們講解這週的主題，講師為1997年淡江大學畢業的我們的大學長，成就非凡如今年薪已經好幾百萬，他說當得到第一個一百萬後，之後的一百萬也很容易得到。  今日他所講的是科技加速的變革，創新對使用者帶來的改變，然後如果要創業可以從數位反饋迴路的四個轉型框架出發去想，接著他開始說明智慧製造，未來工廠的路線，說了很多關於一些利用現今科技的技術及產品解決問題的例子，像是電子製造業的DOI，還有智慧醫療等。  今日這堂課，聽到很多關於製造業轉型的智慧製造的相關科技，也聽到很多例子，對於現在企業的轉型和現今科技有了更多的認識，對工業革命4.0有了更深層的認識，這一堂課的收穫很多，讓我了解更多東西。  
043	W13	296	79	  今天的主題是智慧製造、金融與零售的創新場景，創新的科技帶給了使用者體驗不同的改變，不單單只有補通的用戶，連現在的行業因科技發達幾乎都會跟資訊扯上關係，所以行業應映時代需求，紛紛進行數位轉型。今天的講師，講了需多得時事，也跟我們說許多的行業的數位轉型議題，也提到了一些產業未來的趨勢、轉型的挑戰等等，轉型中的產業要如何區應用這些技術，也是值得區深思的，例如未來金融的關鍵，不只是數位，AI與API服務才是關鍵要點。  
045	W13	311	84	  今天請到的講師是胡講師，在開頭的自我介紹完後才知道這位講師也是大有來頭，原來是微軟公司的總經理，同時也是我們淡江的大學長，更是施盛寶老師的同學，聽他講完這一串話後我才猛然想起，在今年六月的畢業典禮上，他本人親自錄了一段祝福的話給我們的學長姐，而當時的我還不知道原來是微軟的總經理，還以為只是一位學長的普通祝福。而在課堂中他也提到，在未來是個無論什麼事物都會自動化的時代，如何讓AI與人溝通，達成我們要的目的，是資管系學生應該去發展的方向，而這點也讓我很是認同，畢竟當初選了資管系就是希望能有多一點與人之間的互動，而不是完全的程式碼編譯，聽完他的課後，更讓我重新省思了未來的方向應該如何發展，可說是獲益良多。  
046	W13	214	70	  今天來的講師是微軟的總經理，今天的重點並不是微軟的產品介紹，而是現今金融及科技方面的知識講解。對於現在的科技進步，每個行業都需要數位化轉型，製造業的轉型主要右四個步驟，重塑流程、轉變業務模式、使用技術平台和重新思考與數據結果。支撐轉型步驟的要點是吸引客戶:在所有管道有引人入勝的體驗、賦予員工能力:推動客戶親密感並實現科技化分析、優化操作能力: 提高效率、合規性 和風險管理、改造產品服務: 釋放新的收入機會並 實現增長。這堂課講師講了許多有關當今求職、科技、金融的東西，經過一節課的讓我學習了許多東西。  
048	W13	344	97	  這次主任邀請到微軟專家技術部主任暨微軟技術中心總經理胡德明講師，上次有跟他接觸是在上一屆畢業典禮的時候，他有為應屆畢業生致詞拍影片。因為講師也是淡江資管畢業的，是我們的大學長，他畢業的時候我還沒出生呢。一開始在講說他大學畢業後的生涯簡介，後來在大陸生活十年，見證了大陸的改變。與台達電董事長海英俊的合作。【台灣產業懂得收錢，但不懂得賺錢】，三大電信公司都要做製造業，【智慧製造】，5G取代WIFI，diss記者。台灣缺軟實力，數據分析師，提早想好自己以後要做甚麼，朝目標努力，金融業須改革。  
049	W13	333	93	  本週大學長來跟大家分享，開頭也是先給我們很多業界的現狀跟一些個人經驗分享，印象特別深刻的是，講師分享目前業界人才的篩選跟人才的選擇在自己出來闖盪的前十年就決定了，基本上只要犯錯一步就沒有你的事、四十歲前沒有做出成績就看不出你的價值了。現在成功的主管年紀一直在往前推，代表年輕人越來越沒有猶豫的空間，自己做的每一步、累積的每一個履歷都要對後面有加分的作用，要很清楚自己在做甚麼。「不承認傳統，只尊重創新」是我印象很深的一句話。  後面在企業數位轉型的應用方向的分享中，我對智慧製造中的Digital Twins印象比較深刻，這個新的過程運用模擬，相對於實體的東西，可以在電腦中模擬出一個一模一樣的雙胞胎，在各種場僅中模擬運用，比較厲害的運用是在一個工廠裡所有的廠線實時的狀態運營的反應。整個模擬感覺是一個非常壯觀的結果，也對管理有非常多的助力。  
050	W13	87	62	  今天請來的講師是微軟台灣區的總經理，也是淡江資管系的畢業校友，分享了許多自身經驗，很可貴的經驗。  隨著資通科技（information and communications technology，簡稱ICT）發 明與運用，科技已建立一個無遠弗屆之網際網絡社會。根據財團法人資訊工 業策進會（Foreseeing Innovative New Digiservices，簡稱FIND）/ 經濟部技術 處之「科技化服務價值鏈研究與推動計畫」（資策會製造服務化技術研究組， 2009）調查資料顯示，我國商用網際網路帳號總數於2009年3月底達2,175萬 戶，較2008年第四季大幅增加93萬戶，成長率為4%。根據FIND「創新資訊應 用研究計畫」統計，2009年第2季臺灣經常上網人口為1,060萬人，網際網路連 網應用普及率為46%，可見國內網路應用之普及化。而今依資通科技所創設之 網際網路已是政府、企業或人類生活都無法脫離之應用工具，如電子化政府透 過網際網路建立24小時便民服務；企業使用網路交易提升物流與金流之速度 與時效性等；而民眾使用網路如Line進行交談與傳遞資訊等社交活動。無庸置 疑，資通科技提供人類一個新的商業溝通管道與政治參與途徑。  
